 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
28NOV1970     396.4     8838.8      6854.2         0.0         0.0
29NOV1970     388.8     9227.6      6854.2         0.0         0.0
30NOV1970     378.7     9606.4      6854.2         0.0         0.0
01DEC1970     368.6     9975.0      6854.2         0.0         0.0
02DEC1970     358.5    10333.5      6854.2         0.0         0.0
03DEC1970     358.5    10692.1      6854.2         0.0         0.0
04DEC1970     348.4    11040.5      6854.2         0.0         0.0
05DEC1970     348.4    11389.0      6854.2         0.0         0.0
06DEC1970     338.3    11727.3      6854.2         0.0         0.0
07DEC1970     338.3    12065.6      6854.2         0.0         0.0
08DEC1970     338.3    12404.0      6854.2         0.0         0.0
09DEC1970     328.2    12732.2      6854.2         0.0         0.0
10DEC1970     328.2    13060.5      6854.2         0.0         0.0
11DEC1970     338.3    13398.8      6854.2         0.0         0.0
12DEC1970     348.4    13419.0      6854.2       328.2         0.0
13DEC1970     348.4    13439.2      6854.2       656.5         0.0
14DEC1970     348.4    13459.4      6854.2       984.7         0.0
15DEC1970     358.5    13489.7      6854.2      1313.0         0.0
16DEC1970     403.5    13565.0      6854.2      1641.2         0.0
17DEC1970     411.0    13647.7      6854.2      1969.4         0.0
18DEC1970     403.5    13723.0      6854.2      2297.7         0.0
19DEC1970     403.5    13798.2      6854.2      2625.9         0.0
20DEC1970    1152.6    13798.2      7678.5      2625.9       328.2
21DEC1970    1640.5    13798.2      8990.7      2625.9       656.5
22DEC1970    1699.1    13856.8     10303.0      2625.9       984.7
23DEC1970    1750.6    13967.0     11615.2      2625.9      1313.0
24DEC1970    1689.4    14015.9     12927.4      2625.9      1641.2
25DEC1970    1553.6    14015.9     14152.8      2625.9      1969.4
26DEC1970    1378.2    14241.5     14977.2      2625.9      2297.7
27DEC1970    1175.3    14264.2     15801.5      2625.9      2625.9
28DEC1970    1013.5    14264.2     16486.7      2625.9      2954.2
29DEC1970     927.7    14788.4     16562.0      2625.9      3282.4
30DEC1970    1027.3    14888.0     17161.5      2625.9      3610.6
31DEC1970    1129.9    15090.1     17761.0      2625.9      3938.9
01JAN1971    1119.6    15282.0     18360.5      2625.9      4267.1
02JAN1971    1045.7    15400.0     18960.0      2625.9      4595.4
03JAN1971    1091.6    15563.9     19559.4      2625.9      4923.6
04JAN1971    1430.9    15563.9     20662.1      2625.9      5251.8
05JAN1971    1356.7    15829.0     21425.5      2625.9      5580.1
06JAN1971    1260.8    15998.1     22188.8      2625.9      5908.3
07JAN1971    1171.0    16141.8     22887.9      2625.9      6236.6
08JAN1971    1080.6    16294.7     23487.4      2625.9      6564.8
09JAN1971     993.6    16360.6     24086.9      2625.9      6893.0
10JAN1971     916.7    16873.8     24162.1      2625.9      7221.3
11JAN1971     820.5    17290.8     24237.4      2625.9      7549.5
12JAN1971     687.0    17574.3     24312.6      2625.9      7877.8
13JAN1971     571.8    17742.7     24387.9      2954.2      7877.8
14JAN1971     482.4    17896.9     24387.9      3282.4      7877.8
15JAN1971     476.6    18045.2     24387.9      3610.6      7877.8
16JAN1971     473.2    18190.2     24387.9      3938.9      7877.8
17JAN1971     471.0    18333.0     24387.9      4267.1      7877.8
18JAN1971     470.3    18475.0     24387.9      4595.4      7877.8
19JAN1971     449.9    18596.7     24387.9      4923.6      7877.8
20JAN1971     439.7    18708.1     24387.9      5251.8      7877.8
21JAN1971     419.3    18799.2     24387.9      5580.1      7877.8
22JAN1971     423.8    18894.7     24387.9      5908.3      7877.8
23JAN1971     843.1    18910.5     24887.0      5908.3      8206.0
24JAN1971    1029.5    19096.9     25401.9      5908.3      8534.2
25JAN1971    1253.8    19321.2     26103.2      5908.3      8862.5
26JAN1971    1453.7    19521.1     27028.7      5908.3      9190.7
27JAN1971    1553.7    19621.1     28154.2      5908.3      9519.0
28JAN1971    1591.2    19758.5     29279.7      5908.3      9847.2
29JAN1971    1563.1    19867.9     30405.2      5908.3     10175.4
30JAN1971    1508.2    19922.3     31530.7      5908.3     10503.7
31JAN1971    1406.4    20075.0     32456.2      5908.3     10831.9
01FEB1971    1284.5    20330.0     33157.5      5908.3     11160.2
02FEB1971    1151.0    20451.5     33858.8      5908.3     11488.4
03FEB1971    1032.6    20641.0     34373.7      5908.3     11816.6
04FEB1971     986.4    20784.2     34888.6      5908.3     12144.9
05FEB1971     995.6    20936.7     35403.5      5908.3     12473.1
06FEB1971     949.7    21043.3     35918.4      5908.3     12801.4
07FEB1971     878.8    21094.7     36417.5      5908.3     13129.6
08FEB1971     815.9    21110.5     36889.4      5908.3     13457.8
09FEB1971     724.6    21427.1     36969.1      5908.3     13786.1
10FEB1971     622.4    21641.5     37048.9      5908.3     14114.3
11FEB1971     547.3    21785.3     37124.1      6236.6     14114.3
12FEB1971     522.5    21949.2     37154.4      6564.8     14114.3
13FEB1971     547.2    22093.0     37229.7      6893.0     14114.3
14FEB1971     558.2    22247.7     37305.0      7221.3     14114.3
15FEB1971     643.2    22483.0     37384.7      7221.3     14442.6
16FEB1971     763.3    22717.5     37585.2      7221.3     14770.8
17FEB1971     804.6    22894.7     37884.4      7221.3     15099.0
18FEB1971     815.0    23082.3     38183.6      7221.3     15427.3
19FEB1971    1007.1    23274.3     38670.4      7221.3     15755.5
20FEB1971    1380.0    23274.3     39722.2      7221.3     16083.8
21FEB1971    3075.6    23274.3     42469.6      7221.3     16412.0
22FEB1971    5512.8    25711.5     45217.0      7221.3     16740.2
23FEB1971    6443.8    26642.5     50401.5      7221.3     17068.5
24FEB1971    6632.7    27762.3     55586.1      7221.3     17396.7
25FEB1971    7028.6    29278.1     60770.7      7221.3     17725.0
26FEB1971    7527.5    31292.7     65955.3      7221.3     18053.2
27FEB1971    7383.0    33162.9     71139.8      7221.3     18381.4
28FEB1971       0.0    33162.9     71139.8      7221.3     18381.4
 
01NOV1943-28FEB1996 AVERAGES FOR - /BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED
 DURATION & WATER DEPTH :  30      1.50
              TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
              ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
              1082.54      276.36      592.83       60.18      153.18
 
 
 STATION:/BIG SUNFLOWER/ANGUILLA/AREA//1DAY/BSM RECOMMENDED REV/                         
 
 DATE: 01NOV1943-28FEB1996
 DURATION & WATER DEPTH :  30      1.50
 
  TIME        TOTAL      WATERFOWL   WATERFOWL   WATERFOWL    WATERFOWL
 PERIOD       ACRES       ACRES       FAILS       FAILS        FAILS
                                      DEPTH      DURATION   DEPTH & DURATION
 
01NOV1971     396.4      396.4         0.0         0.0         0.0
02NOV1971     407.2      803.6         0.0         0.0         0.0
03NOV1971     388.8     1192.5         0.0         0.0         0.0
04NOV1971     358.5     1551.0         0.0         0.0         0.0
05NOV1971     338.3     1889.4         0.0         0.0         0.0
06NOV1971     338.3     2227.7         0.0         0.0         0.0
07NOV1971     338.3     2566.0         0.0         0.0         0.0
08NOV1971     338.3     2904.4         0.0         0.0         0.0
09NOV1971     338.3     3242.7         0.0         0.0         0.0
10NOV1971     338.3     3581.1         0.0         0.0         0.0
11NOV1971     338.3     3919.4         0.0         0.0         0.0
12NOV1971     338.3     4257.7         0.0         0.0         0.0
13NOV1971     348.4     4606.2         0.0         0.0         0.0
14NOV1971     348.4     4954.6         0.0         0.0         0.0
15NOV1971     348.4     5303.1         0.0         0.0         0.0
16NOV1971     348.4     5651.5         0.0         0.0         0.0
17NOV1971     348.4     5999.9         0.0         0.0         0.0
18NOV1971     358.5     6358.5         0.0         0.0         0.0
19NOV1971     358.5     6717.0         0.0         0.0         0.0
20NOV1971     358.5     7075.6         0.0         0.0         0.0
21NOV1971     358.5     7434.1         0.0         0.0         0.0
22NOV1971     358.5     7792.6         0.0         0.0         0.0
23NOV1971     358.5     8151.2         0.0         0.0         0.0
24NOV1971     348.4     8499.6         0.0         0.0         0.0
25NOV1971     348.4     8848.1         0.0         0.0         0.0
26NOV1971     348.4     9196.5         0.0         0.0         0.0
27NOV1971     348.4     9544.9         0.0         0.0         0.0
28NOV1971     358.5     9903.5         0.0         0.0         0.0
29NOV1971     358.5    10262.0         0.0         0.0         0.0
30NOV1971     358.5    10620.6         0.0         0.0         0.0
01DEC1971     358.5    10640.8         0.0       338.3         0.0
02DEC1971     407.2    10709.7         0.0       676.7         0.0
03DEC1971     517.5    10868.6        20.2      1015.0         0.0
04DEC1971     495.2    11025.4        20.2      1353.4         0.0
05DEC1971     527.6    11194.5        40.4      1691.7         0.0
06DEC1971     919.5    11194.5       621.6      1691.7       338.3
07DEC1971    1009.5    11284.4      1202.8      1691.7       676.7
08DEC1971     868.7    11625.5      1392.1      1691.7      1015.0
09DEC1971     831.5    11929.4      1581.3      1691.7      1353.4
10DEC1971     523.3    12094.1      1601.5      2030.0      1353.4
11DEC1971     446.8    12202.6      1601.5      2368.4      1353.4
12DEC1971     648.5    12404.2      1710.0      2368.4      1691.7
13DEC1971    1011.9    12404.2      2383.6      2368.4      2030.0
14DEC1971    1343.1    12404.2      3388.3      2368.4      2368.4
15DEC1971    1466.4    12527.6      4393.0      2368.4      2706.7
16DEC1971    1756.9    12818.0      5521.1      2368.4      3045.1
17DEC1971    1983.7    13044.9      6939.6      2368.4      3383.4
18DEC1971    1812.7    13100.8      8358.1      2368.4      3721.7
19DEC1971    1649.0    13283.4      9486.2      2368.4      4060.1
20DEC1971    1459.9    13400.3     10490.9      2368.4      4398.4
21DEC1971    1222.7    13611.1     11164.4      2368.4      4736.8
22DEC1971     973.1    13935.7     11474.6      2368.4      5075.1
23DEC1971     892.8    14180.1     11784.7      2368.4      5413.4
24DEC1971     858.5    14390.1     12094.8      2368.4      5751.8
25DEC1971     794.7    14536.3     12405.0      2368.4      6090.1
26DEC1971     685.8    14775.2     12513.5      2368.4      6428.5
27DEC1971     570.6    14938.6     12582.3      2368.4      6766.8
28DEC1971     471.3    15071.6     12582.3      2706.7      6766.8
29DEC1971     419.3    15152.5     12582.3      3045.1      6766.8
30DEC1971     436.8    15251.0     12582.3      3383.4      6766.8
31DEC1971     434.3    15347.0     12582.3      3721.7      6766.8
01JAN1972    1406.0    15347.0     13650.0      3721.7      7105.1
02JAN1972    2629.1    15347.0     15940.7      3721.7      7443.5
03JAN1972    7155.1    15347.0     22757.5      3721.7      7781.8
04JAN1972    9085.2    17277.0     29574.3      3721.7      8120.2
05JAN1972    9696.0    19817.9     36391.1      3721.7      8458.5
06JAN1972    9707.7    22370.5     43207.9      3721.7      8796.8
07JAN1972    9495.5    24710.9     50024.8      3721.7      9135.2
08JAN1972    8916.7    26472.5     56841.6      3721.7      9473.5
09JAN1972    9113.3    28430.6     63658.4      3721.7      9811.9
10JAN1972    8747.1    30022.6     70475.2      3721.7     10150.2
11JAN1972    8395.8    31263.3     77292.0      3721.7     10488.5
12JAN1972    7287.6    31395.7     84108.8      3721.7     10826.9
13JAN1972    6152.8    31395.7     89923.2      3721.7     11165.2
14JAN1972    5013.2    33779.8     92214.0      3721.7     11503.6
15JAN1972    4055.1    35205.7     94504.7      3721.7     11841.9
16JAN1972    3148.5    35725.2     96795.5      3721.7     12180.2
17JAN1972    2428.9    35725.2     98886.0      3721.7     12518.6
18JAN1972    1896.0    36215.3     99953.6      3721.7     12856.9
19JAN1972    1667.3    36476.6    101021.3      3721.7     13195.3
20JAN1972    1469.0    36539.6    102088.9      3721.7     13533.6
21JAN1972    1255.7    36539.6    103006.3      3721.7     13871.9
22JAN1972    1069.5    37174.8    103102.3      3721.7     14210.3
23JAN1972     905.9    37646.4    103198.3      3721.7     14548.6
24JAN1972     794.7    38006.7    103294.3      3721.7     14887.0
25JAN1972     638.4    38210.8    103390.3      3721.7     15225.3
26JAN1972     506.3    38358.5    103410.5      4060.1     15225.3
27JAN1972     445.3    38465.5    103410.5      4398.4     15225.3
28JAN1972     425.8    38553.0    103410.5      4736.8     15225.3
29JAN1972     572.7    38718.4    103479.4      4736.8     15563.6
30JAN1972     752.0    38897.8    103713.8      4736.8     15902.0
31JAN1972     789.1    39114.2    103948.1      4736.8     16240.3
01FEB1972     788.8    39330.3    104182.5      4736.8     16578.6
02FEB1972     753.1    39510.7    104416.8      4736.8     16917.0
03FEB1972     680.6    39618.6    104651.1      4736.8     17255.3
04FEB1972     596.6    39801.5    104726.6      4736.8     17593.7
05FEB1972     511.7    39954.7    104746.8      5075.1     17593.7
06FEB1972     560.1    40107.5    104815.7      5075.1     17932.0
07FEB1972     536.1    40236.4    104884.6      5413.4     17932.0
08FEB1972     465.0    40363.0    104884.6      5751.8     17932.0
09FEB1972     424.1    40448.8    104884.6      6090.1     17932.0
10FEB1972     415.7    40516.1    104884.6      6438.6     17932.0
11FEB1972     413.4    40581.0    104884.6      6787.0     17932.0
12FEB1972     410.6    40643.2    104884.6      7135.4     17932.0
13FEB1972     407.2    40702.0    104884.6      7483.9     17932.0
14FEB1972     403.5    40757.0    104884.6      7832.3     17932.0
15FEB1972     399.8    40808.4    104884.6      8180.8     17932.0
16FEB1972     396.4    40856.3    104884.6      8529.2     17932.0
17FEB1972     399.8    40907.6    104884.6      8877.6     17932.0
18FEB1972     411.0    40970.2    104884.6      9226.1     17932.0
19FEB1972     403.5    41025.2    104884.6      9574.5     17932.0
